order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
O-10958,2024-10-28,C-0247,P-022,Mini Coffee Maker 022,Home & Kitchen,3,118.82
O-14015,2024-10-28,C-1039,P-040,Family Skincare Set 040,Beauty,2,29.48
O-14159,2024-10-28,C-1076,P-038,Classic Mirror 038,Beauty,2,57.96
O-11613,2024-10-28,C-0421,P-001,Classic Headphones 001,Electronics,2,87.55
O-11104,2024-10-28,C-0287,P-009,Classic Power Bank 009,Electronics,2,71.3
O-12621,2024-10-28,C-0676,P-017,Deluxe Lamp 017,Home & Kitchen,3,145.4
O-11625,2024-10-28,C-0425,P-020,Basic Kettle 020,Home & Kitchen,2,92.46
O-10505,2024-10-28,C-0139,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,82.18
O-11368,2024-10-28,C-0361,P-046,Smart Race Track 046,Toys,2,82.49
O-13762,2024-10-28,C-0970,P-042,Compact Mirror 042,Beauty,4,177.4
O-10304,2024-10-28,C-0087,P-057,Max Desk Pad 057,Office,3,97.76
O-12692,2024-10-28,C-0691,P-013,Deluxe Blender 013,Home & Kitchen,1,139.51
O-12684,2024-10-28,C-0689,P-011,Basic Mouse 011,Electronics,4,63.84
O-14076,2024-10-28,C-1058,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,80.85
O-14331,2024-10-28,C-1118,P-058,Smart Pen Set 058,Office,3,90.41
O-13347,2024-10-28,C-0868,P-054,Mini Monitor Stand 054,Office,3,64.65
O-11354,2024-10-28,C-0357,P-015,Basic Pan Set 015,Home & Kitchen,3,25.63
O-12241,2024-10-28,C-0576,P-024,Basic Organizer 024,Home & Kitchen,2,23.33
O-10596,2024-10-28,C-0159,P-036,Classic Skincare Set 036,Beauty,2,32.49
O-12627,2024-10-29,C-0678,P-042,Compact Mirror 042,Beauty,2,165.23
O-14081,2024-10-29,C-1060,P-037,Deluxe Trimmer 037,Beauty,3,115.48
O-10719,2024-10-29,C-0186,P-055,Max Chair Cushion 055,Office,1,150.7
O-13448,2024-10-29,C-0895,P-002,Basic Speaker 002,Electronics,3,93.33
O-11857,2024-10-29,C-0484,P-013,Deluxe Blender 013,Home & Kitchen,3,141.99
O-12733,2024-10-29,C-0703,P-037,Deluxe Trimmer 037,Beauty,2,112.91
O-13155,2024-10-29,C-0811,P-034,Family Tent 034,Sports & Outdoor,1,25.95
O-14026,2024-10-29,C-1042,P-051,Mini Notebook Set 051,Office,1,49.81
O-13598,2024-10-29,C-0931,P-003,Travel Power Bank 003,Electronics,3,140.35
O-14028,2024-10-29,C-1043,P-019,Smart Blender 019,Home & Kitchen,2,62.08
O-10511,2024-10-30,C-0139,P-051,Mini Notebook Set 051,Office,3,51.81
O-11244,2024-10-30,C-0329,P-020,Basic Kettle 020,Home & Kitchen,3,98.05
O-11874,2024-10-30,C-0488,P-036,Classic Skincare Set 036,Beauty,3,30.66
O-10189,2024-10-30,C-0052,P-023,Max Lamp 023,Home & Kitchen,2,80.62
O-12052,2024-10-30,C-0529,P-058,Smart Pen Set 058,Office,3,96.78
O-14501,2024-10-30,C-1165,P-038,Classic Mirror 038,Beauty,1,62.1
O-13951,2024-10-30,C-1021,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,84.12
O-13420,2024-10-30,C-0890,P-056,Pro Notebook Set 056,Office,2,104.92
O-10101,2024-10-30,C-0024,P-041,Eco Trimmer 041,Beauty,4,106.61
O-11880,2024-10-31,C-0490,P-052,Smart Desk Pad 052,Office,3,22.95
O-10414,2024-10-31,C-0116,P-058,Smart Pen Set 058,Office,3,94.5
O-10191,2024-10-31,C-0052,P-060,Max Chair Cushion 060,Office,2,58.71
O-12876,2024-10-31,C-0742,P-018,Smart Organizer 018,Home & Kitchen,4,59.58
O-13741,2024-10-31,C-0966,P-014,Premium Kettle 014,Home & Kitchen,2,65.29
O-12007,2024-11-01,C-0520,P-053,Basic Pen Set 053,Office,3,147.88
O-12176,2024-11-01,C-0562,P-006,Eco Keyboard 006,Electronics,2,127.04
O-12577,2024-11-01,C-0664,P-010,Basic Webcam 010,Electronics,2,155.62
O-11381,2024-11-01,C-0365,P-051,Mini Notebook Set 051,Office,4,47.81
O-12788,2024-11-01,C-0716,P-037,Deluxe Trimmer 037,Beauty,4,109.01
O-14438,2024-11-01,C-1146,P-006,Eco Keyboard 006,Electronics,1,124.54
O-10754,2024-11-01,C-0192,P-026,Premium Backpack 026,Sports & Outdoor,2,132.32
O-13109,2024-11-01,C-0799,P-023,Max Lamp 023,Home & Kitchen,2,81.57
O-11328,2024-11-01,C-0351,P-006,Eco Keyboard 006,Electronics,2,128.3
O-11082,2024-11-01,C-0278,P-031,Compact Backpack 031,Sports & Outdoor,1,55.17
O-11051,2024-11-01,C-0270,P-013,Deluxe Blender 013,Home & Kitchen,2,146.51
O-14048,2024-11-01,C-1049,P-004,Deluxe Webcam 004,Electronics,2,25.48
O-13395,2024-11-01,C-0881,P-031,Compact Backpack 031,Sports & Outdoor,3,55.72
O-10174,2024-11-01,C-0048,P-050,Family Race Track 050,Toys,1,60.79
O-11198,2024-11-01,C-0314,P-004,Deluxe Webcam 004,Electronics,3,25.25
O-11858,2024-11-01,C-0485,P-043,Max Building Set 043,Toys,3,71.68
O-12641,2024-11-01,C-0683,P-010,Basic Webcam 010,Electronics,3,162.32
O-14168,2024-11-01,C-1079,P-012,Mini Keyboard 012,Electronics,1,32.62
O-14549,2024-11-01,C-1179,P-046,Smart Race Track 046,Toys,3,82.99
O-13268,2024-11-02,C-0837,P-058,Smart Pen Set 058,Office,3,93.44
O-11209,2024-11-02,C-0318,P-049,Classic Plush Bear 049,Toys,3,92.39
O-10552,2024-11-02,C-0150,P-006,Eco Keyboard 006,Electronics,4,126.29
O-11984,2024-11-02,C-0512,P-042,Compact Mirror 042,Beauty,1,165.51
O-12314,2024-11-02,C-0593,P-041,Eco Trimmer 041,Beauty,2,106.8
O-10875,2024-11-02,C-0225,P-010,Basic Webcam 010,Electronics,2,163.85
O-12437,2024-11-02,C-0627,P-047,Smart Building Set 047,Toys,2,129.2
O-12205,2024-11-02,C-0569,P-041,Eco Trimmer 041,Beauty,1,101.0
O-11130,2024-11-02,C-0293,P-036,Classic Skincare Set 036,Beauty,3,32.9
O-12509,2024-11-02,C-0643,P-020,Basic Kettle 020,Home & Kitchen,3,96.65
O-14104,2024-11-02,C-1067,P-032,Max Water Bottle 032,Sports & Outdoor,3,101.49
O-11283,2024-11-02,C-0339,P-017,Deluxe Lamp 017,Home & Kitchen,1,142.7
O-14229,2024-11-02,C-1095,P-035,Classic Hair Dryer 035,Beauty,1,119.59
O-11155,2024-11-02,C-0302,P-014,Premium Kettle 014,Home & Kitchen,1,64.92
O-12889,2024-11-02,C-0746,P-049,Classic Plush Bear 049,Toys,2,90.76
O-14082,2024-11-03,C-1060,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.33
O-10879,2024-11-03,C-0226,P-053,Basic Pen Set 053,Office,3,156.65
O-11425,2024-11-03,C-0379,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.31
O-10141,2024-11-03,C-0038,P-042,Compact Mirror 042,Beauty,2,176.21
O-11662,2024-11-03,C-0434,P-050,Family Race Track 050,Toys,3,59.55
O-14062,2024-11-03,C-1055,P-042,Compact Mirror 042,Beauty,3,167.35
O-13928,2024-11-03,C-1015,P-020,Basic Kettle 020,Home & Kitchen,2,92.97
O-14259,2024-11-03,C-1102,P-001,Classic Headphones 001,Electronics,2,83.3
O-13213,2024-11-03,C-0826,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,83.38
O-12064,2024-11-03,C-0534,P-051,Mini Notebook Set 051,Office,2,49.65
O-11885,2024-11-03,C-0491,P-027,Travel Water Bottle 027,Sports & Outdoor,1,84.4
O-10332,2024-11-03,C-0095,P-054,Mini Monitor Stand 054,Office,1,63.04
O-12618,2024-11-04,C-0676,P-029,Deluxe Tent 029,Sports & Outdoor,3,81.05
O-10033,2024-11-04,C-0007,P-031,Compact Backpack 031,Sports & Outdoor,2,52.92
O-10464,2024-11-04,C-0130,P-039,Premium Hair Dryer 039,Beauty,3,53.52
O-11243,2024-11-04,C-0329,P-002,Basic Speaker 002,Electronics,3,92.64
O-14470,2024-11-04,C-1158,P-036,Classic Skincare Set 036,Beauty,2,31.89
O-12862,2024-11-04,C-0738,P-002,Basic Speaker 002,Electronics,2,97.41
O-14179,2024-11-04,C-1081,P-041,Eco Trimmer 041,Beauty,2,106.46
O-10055,2024-11-04,C-0012,P-043,Max Building Set 043,Toys,3,70.51
O-12324,2024-11-04,C-0595,P-053,Basic Pen Set 053,Office,2,153.92
O-11289,2024-11-04,C-0341,P-048,Compact Puzzle 048,Toys,4,78.37
O-14198,2024-11-04,C-1086,P-028,Travel Running Belt 028,Sports & Outdoor,1,11.51
O-14408,2024-11-04,C-1137,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.72
O-12726,2024-11-04,C-0700,P-047,Smart Building Set 047,Toys,3,138.47
O-11334,2024-11-04,C-0351,P-037,Deluxe Trimmer 037,Beauty,3,111.4
O-12581,2024-11-04,C-0664,P-057,Max Desk Pad 057,Office,3,98.29
O-12995,2024-11-05,C-0773,P-044,Premium Puzzle 044,Toys,2,24.17
O-13837,2024-11-05,C-0991,P-014,Premium Kettle 014,Home & Kitchen,3,62.8
O-10499,2024-11-05,C-0138,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,34.52
O-11450,2024-11-05,C-0386,P-008,Mini Speaker 008,Electronics,2,136.94
O-13480,2024-11-05,C-0903,P-045,Classic Plush Bear 045,Toys,2,34.38
O-13323,2024-11-05,C-0858,P-040,Family Skincare Set 040,Beauty,2,28.68
O-13327,2024-11-05,C-0858,P-022,Mini Coffee Maker 022,Home & Kitchen,3,119.76
O-11086,2024-11-05,C-0278,P-018,Smart Organizer 018,Home & Kitchen,1,59.56
O-13746,2024-11-05,C-0967,P-007,Smart Headphones 007,Electronics,3,74.02
O-10051,2024-11-05,C-0011,P-043,Max Building Set 043,Toys,3,70.63
O-14481,2024-11-05,C-1160,P-051,Mini Notebook Set 051,Office,3,48.65
O-11825,2024-11-05,C-0477,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,82.16
O-13131,2024-11-05,C-0805,P-011,Basic Mouse 011,Electronics,3,63.49
O-12269,2024-11-05,C-0584,P-046,Smart Race Track 046,Toys,2,83.42
O-11280,2024-11-05,C-0339,P-001,Classic Headphones 001,Electronics,2,86.28
O-10659,2024-11-05,C-0171,P-057,Max Desk Pad 057,Office,1,95.95
O-13553,2024-11-05,C-0921,P-006,Eco Keyboard 006,Electronics,2,132.81
O-13070,2024-11-05,C-0791,P-027,Travel Water Bottle 027,Sports & Outdoor,2,87.1
O-10655,2024-11-05,C-0171,P-056,Pro Notebook Set 056,Office,2,105.13
O-12079,2024-11-06,C-0539,P-007,Smart Headphones 007,Electronics,3,78.58
O-11524,2024-11-06,C-0402,P-001,Classic Headphones 001,Electronics,2,86.7
O-13341,2024-11-06,C-0865,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,36.79
O-10504,2024-11-06,C-0139,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,80.19
O-14005,2024-11-06,C-1038,P-034,Family Tent 034,Sports & Outdoor,3,26.16
O-10791,2024-11-06,C-0204,P-012,Mini Keyboard 012,Electronics,3,33.89
O-12751,2024-11-06,C-0708,P-019,Smart Blender 019,Home & Kitchen,1,63.35
O-11751,2024-11-06,C-0455,P-012,Mini Keyboard 012,Electronics,2,33.71
O-10597,2024-11-06,C-0159,P-042,Compact Mirror 042,Beauty,4,169.38
O-11262,2024-11-06,C-0333,P-014,Premium Kettle 014,Home & Kitchen,2,61.05
O-11301,2024-11-06,C-0344,P-024,Basic Organizer 024,Home & Kitchen,3,24.4
O-11624,2024-11-06,C-0425,P-021,Basic Pan Set 021,Home & Kitchen,2,8.84
O-13231,2024-11-06,C-0830,P-020,Basic Kettle 020,Home & Kitchen,1,98.73
O-13045,2024-11-06,C-0783,P-054,Mini Monitor Stand 054,Office,1,62.76
O-13377,2024-11-06,C-0877,P-011,Basic Mouse 011,Electronics,1,65.35
O-12207,2024-11-06,C-0570,P-044,Premium Puzzle 044,Toys,3,25.96
O-13228,2024-11-06,C-0829,P-059,Basic Monitor Stand 059,Office,3,59.53
O-13026,2024-11-06,C-0779,P-034,Family Tent 034,Sports & Outdoor,1,27.82
O-10201,2024-11-06,C-0056,P-044,Premium Puzzle 044,Toys,3,25.58
O-12219,2024-11-06,C-0573,P-057,Max Desk Pad 057,Office,1,91.89
O-14172,2024-11-06,C-1080,P-048,Compact Puzzle 048,Toys,2,75.18
O-12453,2024-11-07,C-0630,P-023,Max Lamp 023,Home & Kitchen,4,77.33
O-12154,2024-11-07,C-0556,P-035,Classic Hair Dryer 035,Beauty,4,118.73
O-12260,2024-11-07,C-0581,P-015,Basic Pan Set 015,Home & Kitchen,2,26.43
O-13670,2024-11-07,C-0950,P-026,Premium Backpack 026,Sports & Outdoor,3,134.3
O-12736,2024-11-07,C-0704,P-001,Classic Headphones 001,Electronics,3,82.58
O-13100,2024-11-07,C-0798,P-044,Premium Puzzle 044,Toys,3,26.09
O-13975,2024-11-07,C-1028,P-040,Family Skincare Set 040,Beauty,3,29.25
O-13850,2024-11-07,C-0993,P-029,Deluxe Tent 029,Sports & Outdoor,2,82.01
O-12476,2024-11-07,C-0636,P-035,Classic Hair Dryer 035,Beauty,1,111.79
O-14321,2024-11-07,C-1117,P-060,Max Chair Cushion 060,Office,2,62.03
O-10708,2024-11-07,C-0184,P-056,Pro Notebook Set 056,Office,2,102.51
O-11439,2024-11-07,C-0382,P-043,Max Building Set 043,Toys,2,67.26
O-11463,2024-11-07,C-0388,P-041,Eco Trimmer 041,Beauty,3,103.76
O-11566,2024-11-07,C-0410,P-028,Travel Running Belt 028,Sports & Outdoor,2,11.94
O-13282,2024-11-07,C-0841,P-044,Premium Puzzle 044,Toys,2,25.47
O-13568,2024-11-07,C-0925,P-045,Classic Plush Bear 045,Toys,2,34.15
O-12449,2024-11-08,C-0629,P-033,Deluxe Running Belt 033,Sports & Outdoor,1,76.38
O-13722,2024-11-08,C-0961,P-020,Basic Kettle 020,Home & Kitchen,3,95.14
O-10258,2024-11-08,C-0076,P-011,Basic Mouse 011,Electronics,1,66.5
O-10813,2024-11-08,C-0209,P-040,Family Skincare Set 040,Beauty,3,30.38
O-12165,2024-11-08,C-0559,P-030,Mini Yoga Mat 030,Sports & Outdoor,4,35.24
O-13125,2024-11-08,C-0803,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,80.47
O-12428,2024-11-08,C-0622,P-054,Mini Monitor Stand 054,Office,3,62.67
O-12934,2024-11-08,C-0758,P-032,Max Water Bottle 032,Sports & Outdoor,3,101.79
O-12674,2024-11-08,C-0688,P-014,Premium Kettle 014,Home & Kitchen,1,62.06
O-10577,2024-11-08,C-0156,P-027,Travel Water Bottle 027,Sports & Outdoor,3,86.32
O-14454,2024-11-08,C-1153,P-010,Basic Webcam 010,Electronics,2,154.79
O-12102,2024-11-08,C-0547,P-034,Family Tent 034,Sports & Outdoor,2,25.7
O-12953,2024-11-08,C-0763,P-024,Basic Organizer 024,Home & Kitchen,2,23.36
O-12538,2024-11-08,C-0652,P-047,Smart Building Set 047,Toys,3,129.72
O-11323,2024-11-08,C-0349,P-029,Deluxe Tent 029,Sports & Outdoor,2,80.11
O-11394,2024-11-08,C-0369,P-016,Mini Coffee Maker 016,Home & Kitchen,3,43.24
O-10180,2024-11-08,C-0050,P-048,Compact Puzzle 048,Toys,3,77.19
O-11952,2024-11-08,C-0506,P-046,Smart Race Track 046,Toys,1,86.03
O-13108,2024-11-08,C-0799,P-057,Max Desk Pad 057,Office,1,91.74
O-10471,2024-11-08,C-0131,P-015,Basic Pan Set 015,Home & Kitchen,4,27.65
O-11480,2024-11-09,C-0392,P-028,Travel Running Belt 028,Sports & Outdoor,2,11.97
O-13802,2024-11-09,C-0981,P-003,Travel Power Bank 003,Electronics,1,135.43
O-11983,2024-11-09,C-0512,P-004,Deluxe Webcam 004,Electronics,2,26.67
O-11113,2024-11-09,C-0289,P-010,Basic Webcam 010,Electronics,3,157.74
O-11961,2024-11-09,C-0508,P-051,Mini Notebook Set 051,Office,1,48.25
O-10758,2024-11-09,C-0194,P-034,Family Tent 034,Sports & Outdoor,3,26.73
O-12387,2024-11-09,C-0613,P-005,Travel Mouse 005,Electronics,4,160.62
O-12796,2024-11-09,C-0718,P-035,Classic Hair Dryer 035,Beauty,3,119.16
O-10219,2024-11-09,C-0061,P-018,Smart Organizer 018,Home & Kitchen,1,61.34
O-11727,2024-11-09,C-0451,P-052,Smart Desk Pad 052,Office,3,24.1
O-13531,2024-11-09,C-0915,P-045,Classic Plush Bear 045,Toys,3,35.02
O-13626,2024-11-09,C-0941,P-057,Max Desk Pad 057,Office,2,95.56
O-14077,2024-11-09,C-1058,P-046,Smart Race Track 046,Toys,3,81.49
O-11181,2024-11-09,C-0312,P-032,Max Water Bottle 032,Sports & Outdoor,2,100.21
O-10647,2024-11-09,C-0170,P-055,Max Chair Cushion 055,Office,3,156.34
O-10979,2024-11-09,C-0253,P-045,Classic Plush Bear 045,Toys,2,35.68
O-11143,2024-11-09,C-0300,P-022,Mini Coffee Maker 022,Home & Kitchen,3,112.95
O-13518,2024-11-09,C-0912,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,35.6
O-11112,2024-11-09,C-0289,P-019,Smart Blender 019,Home & Kitchen,1,61.76
O-11810,2024-11-09,C-0473,P-026,Premium Backpack 026,Sports & Outdoor,1,130.24
O-13815,2024-11-09,C-0984,P-029,Deluxe Tent 029,Sports & Outdoor,2,75.87
O-13431,2024-11-09,C-0892,P-036,Classic Skincare Set 036,Beauty,2,33.06
O-14149,2024-11-09,C-1075,P-041,Eco Trimmer 041,Beauty,3,105.99
O-12300,2024-11-10,C-0591,P-005,Travel Mouse 005,Electronics,3,150.72
O-11532,2024-11-10,C-0404,P-028,Travel Running Belt 028,Sports & Outdoor,2,11.83
O-12717,2024-11-10,C-0698,P-046,Smart Race Track 046,Toys,3,85.0
O-12675,2024-11-10,C-0688,P-015,Basic Pan Set 015,Home & Kitchen,3,27.15
O-13506,2024-11-10,C-0911,P-042,Compact Mirror 042,Beauty,2,166.44
O-11396,2024-11-10,C-0369,P-049,Classic Plush Bear 049,Toys,3,89.36
O-12918,2024-11-10,C-0754,P-001,Classic Headphones 001,Electronics,2,83.66
O-12041,2024-11-10,C-0527,P-030,Mini Yoga Mat 030,Sports & Outdoor,1,36.97
O-14571,2024-11-10,C-1188,P-023,Max Lamp 023,Home & Kitchen,3,81.86
O-14244,2024-11-10,C-1100,P-029,Deluxe Tent 029,Sports & Outdoor,2,78.94
O-13827,2024-11-10,C-0986,P-005,Travel Mouse 005,Electronics,1,158.1
O-10392,2024-11-10,C-0110,P-045,Classic Plush Bear 045,Toys,3,36.34
O-12945,2024-11-10,C-0763,P-024,Basic Organizer 024,Home & Kitchen,3,24.22
O-10173,2024-11-10,C-0048,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,36.74
O-12560,2024-11-11,C-0658,P-014,Premium Kettle 014,Home & Kitchen,3,63.11
O-11059,2024-11-11,C-0272,P-008,Mini Speaker 008,Electronics,1,134.58
O-13210,2024-11-11,C-0825,P-039,Premium Hair Dryer 039,Beauty,2,51.36
O-10576,2024-11-11,C-0156,P-020,Basic Kettle 020,Home & Kitchen,2,99.18
O-11899,2024-11-11,C-0493,P-053,Basic Pen Set 053,Office,2,153.47
O-11196,2024-11-11,C-0314,P-043,Max Building Set 043,Toys,2,69.83
O-12742,2024-11-11,C-0706,P-051,Mini Notebook Set 051,Office,2,51.72
O-10804,2024-11-11,C-0207,P-037,Deluxe Trimmer 037,Beauty,3,111.08
O-13597,2024-11-11,C-0931,P-054,Mini Monitor Stand 054,Office,2,63.52
O-14455,2024-11-11,C-1153,P-031,Compact Backpack 031,Sports & Outdoor,1,56.0
O-11733,2024-11-11,C-0452,P-045,Classic Plush Bear 045,Toys,2,35.95
O-12461,2024-11-11,C-0632,P-034,Family Tent 034,Sports & Outdoor,3,25.72
O-14079,2024-11-11,C-1060,P-056,Pro Notebook Set 056,Office,1,102.73
O-11843,2024-11-11,C-0481,P-041,Eco Trimmer 041,Beauty,1,106.1
O-14477,2024-11-11,C-1159,P-020,Basic Kettle 020,Home & Kitchen,2,97.18
O-11175,2024-11-11,C-0311,P-018,Smart Organizer 018,Home & Kitchen,1,59.21
O-14241,2024-11-12,C-1098,P-009,Classic Power Bank 009,Electronics,3,70.18
O-10564,2024-11-12,C-0153,P-020,Basic Kettle 020,Home & Kitchen,1,94.94
O-10595,2024-11-12,C-0159,P-026,Premium Backpack 026,Sports & Outdoor,2,130.53
O-11788,2024-11-12,C-0467,P-001,Classic Headphones 001,Electronics,3,82.47
O-12177,2024-11-12,C-0562,P-028,Travel Running Belt 028,Sports & Outdoor,1,11.84
O-10276,2024-11-12,C-0080,P-038,Classic Mirror 038,Beauty,2,58.47
O-12145,2024-11-12,C-0553,P-001,Classic Headphones 001,Electronics,2,86.72
O-12518,2024-11-12,C-0644,P-018,Smart Organizer 018,Home & Kitchen,2,62.28
O-11729,2024-11-12,C-0451,P-053,Basic Pen Set 053,Office,2,147.28
O-12537,2024-11-12,C-0652,P-054,Mini Monitor Stand 054,Office,2,62.89
O-10181,2024-11-12,C-0050,P-017,Deluxe Lamp 017,Home & Kitchen,1,140.05
O-14574,2024-11-12,C-1189,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,79.36
O-11110,2024-11-12,C-0288,P-058,Smart Pen Set 058,Office,2,94.6
O-12565,2024-11-12,C-0661,P-043,Max Building Set 043,Toys,4,71.62
O-12224,2024-11-13,C-0573,P-004,Deluxe Webcam 004,Electronics,2,26.23
O-10080,2024-11-13,C-0021,P-054,Mini Monitor Stand 054,Office,1,60.34
O-12722,2024-11-13,C-0699,P-019,Smart Blender 019,Home & Kitchen,3,62.74
O-14126,2024-11-13,C-1071,P-048,Compact Puzzle 048,Toys,3,75.35
O-10397,2024-11-13,C-0112,P-037,Deluxe Trimmer 037,Beauty,2,111.6
O-10981,2024-11-13,C-0254,P-027,Travel Water Bottle 027,Sports & Outdoor,2,83.71
O-12979,2024-11-13,C-0769,P-060,Max Chair Cushion 060,Office,2,63.21
O-14530,2024-11-13,C-1176,P-042,Compact Mirror 042,Beauty,1,174.33
O-12677,2024-11-13,C-0688,P-005,Travel Mouse 005,Electronics,2,150.42
O-11079,2024-11-13,C-0277,P-054,Mini Monitor Stand 054,Office,2,62.13
O-10786,2024-11-13,C-0202,P-054,Mini Monitor Stand 054,Office,2,62.89
O-10917,2024-11-13,C-0237,P-001,Classic Headphones 001,Electronics,2,81.69
O-13132,2024-11-13,C-0805,P-045,Classic Plush Bear 045,Toys,3,34.73
O-14482,2024-11-13,C-1160,P-046,Smart Race Track 046,Toys,3,84.68
O-11578,2024-11-14,C-0413,P-013,Deluxe Blender 013,Home & Kitchen,3,138.72
O-13052,2024-11-14,C-0785,P-040,Family Skincare Set 040,Beauty,3,30.11
O-11749,2024-11-14,C-0455,P-046,Smart Race Track 046,Toys,2,80.4
O-12527,2024-11-14,C-0646,P-018,Smart Organizer 018,Home & Kitchen,1,62.45
O-12508,2024-11-14,C-0643,P-029,Deluxe Tent 029,Sports & Outdoor,1,77.55
O-13582,2024-11-14,C-0929,P-005,Travel Mouse 005,Electronics,2,152.9
O-14384,2024-11-14,C-1130,P-029,Deluxe Tent 029,Sports & Outdoor,1,78.93
O-12087,2024-11-14,C-0541,P-037,Deluxe Trimmer 037,Beauty,3,110.43
O-14266,2024-11-14,C-1103,P-020,Basic Kettle 020,Home & Kitchen,2,94.24
O-13089,2024-11-14,C-0794,P-051,Mini Notebook Set 051,Office,1,48.76
O-11474,2024-11-14,C-0391,P-010,Basic Webcam 010,Electronics,3,164.19
O-14589,2024-11-14,C-1194,P-042,Compact Mirror 042,Beauty,2,164.54
O-14282,2024-11-14,C-1107,P-033,Deluxe Running Belt 033,Sports & Outdoor,1,78.79
O-10980,2024-11-14,C-0253,P-046,Smart Race Track 046,Toys,1,80.96
O-13123,2024-11-14,C-0802,P-031,Compact Backpack 031,Sports & Outdoor,3,55.64
O-14510,2024-11-14,C-1166,P-048,Compact Puzzle 048,Toys,1,73.63
O-12419,2024-11-14,C-0620,P-037,Deluxe Trimmer 037,Beauty,1,114.41
O-10292,2024-11-14,C-0084,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,76.13
O-13366,2024-11-14,C-0872,P-050,Family Race Track 050,Toys,3,60.06
O-12620,2024-11-14,C-0676,P-053,Basic Pen Set 053,Office,2,155.21
O-11866,2024-11-14,C-0487,P-042,Compact Mirror 042,Beauty,4,167.02
O-11590,2024-11-14,C-0416,P-018,Smart Organizer 018,Home & Kitchen,1,59.8
O-10419,2024-11-14,C-0117,P-052,Smart Desk Pad 052,Office,2,23.3
O-14010,2024-11-14,C-1039,P-031,Compact Backpack 031,Sports & Outdoor,1,53.43
O-11147,2024-11-15,C-0301,P-027,Travel Water Bottle 027,Sports & Outdoor,1,87.47
O-10962,2024-11-15,C-0248,P-046,Smart Race Track 046,Toys,3,87.01
O-13908,2024-11-15,C-1012,P-022,Mini Coffee Maker 022,Home & Kitchen,2,114.18
O-10399,2024-11-15,C-0112,P-001,Classic Headphones 001,Electronics,1,86.07
O-11422,2024-11-15,C-0379,P-013,Deluxe Blender 013,Home & Kitchen,1,146.31
O-11322,2024-11-15,C-0349,P-055,Max Chair Cushion 055,Office,2,146.17
O-13071,2024-11-15,C-0791,P-012,Mini Keyboard 012,Electronics,2,31.88
O-14555,2024-11-15,C-1181,P-057,Max Desk Pad 057,Office,4,93.06
O-10823,2024-11-15,C-0210,P-045,Classic Plush Bear 045,Toys,3,35.66
O-12583,2024-11-15,C-0665,P-038,Classic Mirror 038,Beauty,2,62.59
O-13679,2024-11-15,C-0951,P-038,Classic Mirror 038,Beauty,1,60.78
O-10805,2024-11-15,C-0208,P-049,Classic Plush Bear 049,Toys,1,89.16
O-11294,2024-11-15,C-0342,P-007,Smart Headphones 007,Electronics,1,77.88
O-13237,2024-11-15,C-0831,P-003,Travel Power Bank 003,Electronics,3,133.82
O-14554,2024-11-16,C-1181,P-010,Basic Webcam 010,Electronics,2,157.84
O-12348,2024-11-16,C-0603,P-029,Deluxe Tent 029,Sports & Outdoor,3,79.22
O-12966,2024-11-16,C-0767,P-043,Max Building Set 043,Toys,3,66.69
O-13770,2024-11-16,C-0971,P-029,Deluxe Tent 029,Sports & Outdoor,4,81.87
O-12274,2024-11-16,C-0585,P-047,Smart Building Set 047,Toys,2,136.06
O-11513,2024-11-16,C-0400,P-010,Basic Webcam 010,Electronics,1,154.51
O-13029,2024-11-16,C-0780,P-003,Travel Power Bank 003,Electronics,2,141.38
O-11672,2024-11-16,C-0436,P-042,Compact Mirror 042,Beauty,3,173.42
O-11953,2024-11-16,C-0507,P-012,Mini Keyboard 012,Electronics,3,32.28
O-11136,2024-11-16,C-0295,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,79.69
O-13571,2024-11-17,C-0926,P-036,Classic Skincare Set 036,Beauty,1,32.08
O-14361,2024-11-17,C-1125,P-039,Premium Hair Dryer 039,Beauty,3,54.74
O-10356,2024-11-17,C-0100,P-033,Deluxe Running Belt 033,Sports & Outdoor,4,77.67
O-14326,2024-11-17,C-1117,P-015,Basic Pan Set 015,Home & Kitchen,1,26.22
O-14361,2024-11-17,C-1125,P-039,Premium Hair Dryer 039,Beauty,3,54.74
O-14367,2024-11-17,C-1127,P-049,Classic Plush Bear 049,Toys,3,91.03
O-13548,2024-11-17,C-0919,P-047,Smart Building Set 047,Toys,1,137.77
